3.748982936938627386e-01,9.708472387589575647e-02,1.415733124487600358e-01,1.188068723766906865e-01,1.405179833063088524e-01,1.185915982105669869e-01,8.675045442230334969e-02,8.525609814285811661e-02,8.855392555192485859e-02,8.091121297186559813e-02,7.350116313073566665e-02,4.011995145118323058e-02,4.077554592337633704e-02,4.051972564361986523e-02,2.080775615898129011e-02,1.932080501151417842e-02,2.814067790401005020e-02,2.684764383495268775e-02,1.903807579610083608e-02,2.762872188305682403e-02,2.209604657654246421e-02,2.042451144092325560e-02,2.534014079755015150e-02,1.907011082290130388e-02,2.201432164832270791e-02,2.051700699965816610e-02,2.275036693088687556e-02,1.834509930604935266e-02,2.846833584290122121e-01
9.708472387589575647e-02,2.989290146393697167e-01,6.798514145526238228e-02,8.136416696070922216e-02,9.160959385619820566e-03,6.603204238356294442e-02,4.808334186295742246e-02,6.157946917039921336e-02,4.911401397725810580e-02,4.492332922008075713e-02,4.246463524207064882e-02,7.144624482890384043e-02,4.997210782779089311e-02,4.709157575554064057e-02,1.983075372522651730e-02,2.854555254933084651e-02,2.050736464491743211e-02,2.301222464909909171e-02,1.581713971313098571e-02,1.894330925501886212e-02,1.905376920774517688e-02,1.214594243168194178e-02,2.118333742535754780e-02,1.798360448730334377e-02,1.746844557934179587e-02,1.756632649807563645e-02,1.138808568375830783e-02,8.062447327126055774e-03,1.840085040855054255e-01
1.415733124487600358e-01,6.798514145526238228e-02,2.577889116178307960e-01,1.060920350660039813e-01,9.278416341356085506e-02,9.652377024128777627e-02,7.340740881199445123e-02,6.844596440564237882e-02,7.139669281311429583e-02,6.610167156333440763e-02,6.225629809434119616e-02,3.995001805330410105e-02,3.182659189131153282e-02,3.855334277636794649e-02,1.716399426857461927e-02,1.988669493606935734e-02,2.160060481691314371e-02,2.061767929193925042e-02,1.505971854597127485e-02,2.153279910384016393e-02,1.728011286221796047e-02,1.615988453681503623e-02,1.922734172240918304e-02,1.423335607654248498e-02,1.686536218333421419e-02,1.609936312251354640e-02,1.647951662334366796e-02,1.557766408188476434e-02,1.811250346025505553e-01
1.188068723766906865e-01,8.136416696070922216e-02,1.060920350660039813e-01,2.436167641966579256e-01,7.917807301467627568e-02,1.002427296810343288e-01,6.892662383247334656e-02,6.821463754010195779e-02,6.795485121630275016e-02,6.303795916092490292e-02,5.864587495174280324e-02,4.676758689054930779e-02,3.712070987540878886e-02,3.543184308946087380e-02,1.783816740728986355e-02,2.052266166413166740e-02,2.070323299333446179e-02,1.998893918657485003e-02,1.485736336182685510e-02,2.034296259237456175e-02,1.626227405078848470e-02,1.471231158995254390e-02,1.872125609192954246e-02,1.535411950598666690e-02,1.633753679323756910e-02,1.556508684558671925e-02,1.393473391783593696e-02,1.339642320652088825e-02,1.694965644171435581e-01
1.405179833063088524e-01,9.160959385619820566e-03,9.278416341356085506e-02,7.917807301467627568e-02,2.784087570427321023e-01,9.494368974128108984e-02,6.501797199177912490e-02,5.395440618947353051e-02,6.626272377276251624e-02,5.502674563261641255e-02,5.057874743440399223e-02,8.539200286741654988e-03,6.908966974125814627e-03,3.865923194997736984e-02,8.986602441690987389e-03,1.001286283724775461e-02,7.780184409649809618e-03,1.007321967441448737e-02,8.024040081281179349e-03,1.760731051199782363e-02,8.500803521424642531e-03,6.452705443355083968e-03,1.090148869165705886e-02,9.015620400681939248e-03,1.054465020092327891e-02,7.879727169387572977e-03,1.223089863702517439e-02,6.409537976652278021e-03,1.961290665564295876e-01
1.185915982105669869e-01,6.603204238356294442e-02,9.652377024128777627e-02,1.002427296810343288e-01,9.494368974128108984e-02,2.288089679570221857e-01,6.570479656948298441e-02,7.173279094390276611e-02,6.629513327525145272e-02,5.981391767570690826e-02,5.599713258278542216e-02,2.948284574756859788e-02,2.488305863828364425e-02,3.507205749828193331e-02,1.465023619840041466e-02,1.806936960243187354e-02,1.808612795322587369e-02,1.791621963912207877e-02,1.359549813436844619e-02,1.941164054202278166e-02,1.499037286068612314e-02,1.337472678815992619e-02,1.677559899994360282e-02,1.307747571378865825e-02,1.521832704595081805e-02,1.377850415086005406e-02,1.398220184270857445e-02,1.211162481089460979e-02,1.620407817326878219e-01
8.675045442230334969e-02,4.808334186295742246e-02,7.340740881199445123e-02,6.892662383247334656e-02,6.501797199177912490e-02,6.570479656948298441e-02,1.730184270309498840e-01,5.105292155878336791e-02,9.172099980856077139e-02,8.271885202383941205e-02,7.393890391237065152e-02,2.926897941297911671e-02,2.590904059661417597e-02,2.760430923495012234e-02,1.340754823645829222e-02,1.481185769523552832e-02,1.520601005225396748e-02,1.461772142915264069e-02,1.103557277569973231e-02,1.532920285204841977e-02,1.248223706780760174e-02,1.136088162086612043e-02,1.367021803856819165e-02,1.142829170212993246e-02,1.208539901571188332e-02,1.131462604871845586e-02,1.113733216012096489e-02,1.051168055483276027e-02,1.166056778156817075e-01
8.525609814285811661e-02,6.157946917039921336e-02,6.844596440564237882e-02,6.821463754010195779e-02,5.395440618947353051e-02,7.173279094390276611e-02,5.105292155878336791e-02,1.731151360682346430e-01,5.032078301137440229e-02,4.594148872411198820e-02,4.419917041673050717e-02,4.026369452672168975e-02,3.637865875836628071e-02,2.809069232036314617e-02,1.492710872675119885e-02,1.587812180957785813e-02,1.558682553643923017e-02,1.554377076856770963e-02,1.149523732084998737e-02,1.537448472663778196e-02,1.287630877836575677e-02,1.160190962319417041e-02,1.421410292373789450e-02,1.180920343643209261e-02,1.265860763554733058e-02,1.191188727481962140e-02,1.080439343683131485e-02,9.851976348118390153e-03,1.189779239955398721e-01
8.855392555192485859e-02,4.911401397725810580e-02,7.139669281311429583e-02,6.795485121630275016e-02,6.626272377276251624e-02,6.629513327525145272e-02,9.172099980856077139e-02,5.032078301137440229e-02,1.654989455467149595e-01,8.434996900595626013e-02,7.390004741905141505e-02,2.832048210628725776e-02,2.428302257734051353e-02,2.546943634552745195e-02,1.297896771092689125e-02,1.439241292314349940e-02,1.437639061865336743e-02,1.420371121088247202e-02,1.034071435561010124e-02,1.495455918103285459e-02,1.200120936772695879e-02,1.067234489029192379e-02,1.342244420515132861e-02,1.090828218027998370e-02,1.190844351719492870e-02,1.118020706391173458e-02,1.086068955484255881e-02,9.758184129957093306e-03,1.136488727653387210e-01
8.091121297186559813e-02,4.492332922008075713e-02,6.610167156333440763e-02,6.303795916092490292e-02,5.502674563261641255e-02,5.981391767570690826e-02,8.271885202383941205e-02,4.594148872411198820e-02,8.434996900595626013e-02,1.534528491148002827e-01,6.490467399327928821e-02,2.618153898540927921e-02,2.181340161555665735e-02,2.505079911032399159e-02,1.185572394499246826e-02,1.358750077024346511e-02,1.392770356872776588e-02,1.341355666593449861e-02,1.021397387619531021e-02,1.398734728523599175e-02,1.138070237598988281e-02,1.041152167359424806e-02,1.256898628914572373e-02,1.033720992324359614e-02,1.128438692045328345e-02,1.046698034339612303e-02,1.013615137338691810e-02,9.555277038647513183e-03,9.745871772153059942e-02
7.350116313073566665e-02,4.246463524207064882e-02,6.225629809434119616e-02,5.864587495174280324e-02,5.057874743440399223e-02,5.599713258278542216e-02,7.393890391237065152e-02,4.419917041673050717e-02,7.390004741905141505e-02,6.490467399327928821e-02,1.390210558268236696e-01,2.497106635421114315e-02,2.171328311912436651e-02,2.346190995604061080e-02,1.178916741579013813e-02,1.324296826935924230e-02,1.301854837198675001e-02,1.282898011358046125e-02,9.699902355467113907e-03,1.338139715071399137e-02,1.091380278872861737e-02,9.728908382604544922e-03,1.184737839947540977e-02,9.829651836689537112e-03,1.071191260200934740e-02,9.902490059188279181e-03,9.844131212517677823e-03,8.567235507410132442e-03,9.464645813734387514e-02
4.011995145118323058e-02,7.144624482890384043e-02,3.995001805330410105e-02,4.676758689054930779e-02,8.539200286741654988e-03,2.948284574756859788e-02,2.926897941297911671e-02,4.026369452672168975e-02,2.832048210628725776e-02,2.618153898540927921e-02,2.497106635421114315e-02,1.290990064189503073e-01,5.071226095668278366e-02,2.096800286802328467e-02,1.479565144716175028e-02,1.361254311357555126e-02,1.188209974421072963e-02,1.192221598638342449e-02,8.410925660528230721e-03,9.826609402571741606e-03,9.915985290617839246e-03,9.120084894891902424e-03,1.086108947528635627e-02,9.503598246304372985e-03,8.991150872280452566e-03,9.225025881022572150e-03,6.095619016902271287e-03,6.577267907323819732e-03,8.573884378546596519e-02
4.077554592337633704e-02,4.997210782779089311e-02,3.182659189131153282e-02,3.712070987540878886e-02,6.908966974125814627e-03,2.488305863828364425e-02,2.590904059661417597e-02,3.637865875836628071e-02,2.428302257734051353e-02,2.181340161555665735e-02,2.171328311912436651e-02,5.071226095668278366e-02,9.522447836881421657e-02,1.646937891846957797e-02,1.388353980306444510e-02,1.055289031832223196e-02,1.017274727438784339e-02,1.003649137131186128e-02,7.058901685735311654e-03,8.235403551379399251e-03,8.442401827159273786e-03,7.642026002070553478e-03,9.101779724953839093e-03,7.728499880867600001e-03,7.641143713016925430e-03,7.665158329889783934e-03,5.558273064932508882e-03,6.097950012436379602e-03,6.604558685598910239e-02
4.051972564361986523e-02,4.709157575554064057e-02,3.855334277636794649e-02,3.543184308946087380e-02,3.865923194997736984e-02,3.507205749828193331e-02,2.760430923495012234e-02,2.809069232036314617e-02,2.546943634552745195e-02,2.505079911032399159e-02,2.346190995604061080e-02,2.096800286802328467e-02,1.646937891846957797e-02,1.113559939414999617e-01,7.703848181946471030e-03,9.924621457581222703e-03,8.496752427683785733e-03,8.737154688124179613e-03,6.187750080262960015e-03,8.864616957454227522e-03,7.101389948712014816e-03,6.546806416764918216e-03,8.230226307341052122e-03,7.223031197343776286e-03,7.168124658413776301e-03,6.660582822006032647e-03,5.478310955332684612e-03,6.041173487391927541e-03,7.274463151174453968e-02
2.080775615898129011e-02,1.983075372522651730e-02,1.716399426857461927e-02,1.783816740728986355e-02,8.986602441690987389e-03,1.465023619840041466e-02,1.340754823645829222e-02,1.492710872675119885e-02,1.297896771092689125e-02,1.185572394499246826e-02,1.178916741579013813e-02,1.479565144716175028e-02,1.388353980306444510e-02,7.703848181946471030e-03,4.603404134058242808e-02,4.951700017282879840e-03,4.629201300817013115e-03,4.586166383508403013e-03,3.447851043268455266e-03,4.077933487427042036e-03,3.906009409968659932e-03,3.427635123859862961e-03,4.057645685325328086e-03,3.598395623154437666e-03,3.699570875608376719e-03,3.567914192549940557e-03,2.863845685609444063e-03,2.735321589402880862e-03,3.009096498393594096e-02
1.932080501151417842e-02,2.854555254933084651e-02,1.988669493606935734e-02,2.052266166413166740e-02,1.001286283724775461e-02,1.806936960243187354e-02,1.481185769523552832e-02,1.587812180957785813e-02,1.439241292314349940e-02,1.358750077024346511e-02,1.324296826935924230e-02,1.361254311357555126e-02,1.055289031832223196e-02,9.924621457581222703e-03,4.951700017282879840e-03,5.476464381890806116e-02,5.167642290281462998e-03,5.171383908392783620e-03,3.941662013873832061e-03,4.708063899296124726e-03,4.364758114106067309e-03,3.595228912761351103e-03,4.680674446522360005e-03,4.028941290015757362e-03,4.153705702174054736e-03,3.915853140826878326e-03,2.989410916920724314e-03,3.034817135650641311e-03,3.526909374212101184e-02
2.814067790401005020e-02,2.050736464491743211e-02,2.160060481691314371e-02,2.070323299333446179e-02,7.780184409649809618e-03,1.808612795322587369e-02,1.520601005225396748e-02,1.558682553643923017e-02,1.437639061865336743e-02,1.392770356872776588e-02,1.301854837198675001e-02,1.188209974421072963e-02,1.017274727438784339e-02,8.496752427683785733e-03,4.629201300817013115e-03,5.167642290281462998e-03,5.450504859981209621e-02,5.307106385981098448e-03,3.866145047287358576e-03,4.620827044952958117e-03,4.464954050196971724e-03,4.331080546900008960e-03,4.672277122239963665e-03,3.935839180397929238e-03,4.077548302966360616e-03,4.174735022091871466e-03,3.287810794267277768e-03,4.011863314349950645e-03,3.711204843561299871e-02
2.684764383495268775e-02,2.301222464909909171e-02,2.061767929193925042e-02,1.998893918657485003e-02,1.007321967441448737e-02,1.791621963912207877e-02,1.461772142915264069e-02,1.554377076856770963e-02,1.420371121088247202e-02,1.341355666593449861e-02,1.282898011358046125e-02,1.192221598638342449e-02,1.003649137131186128e-02,8.737154688124179613e-03,4.586166383508403013e-03,5.171383908392783620e-03,5.307106385981098448e-03,5.195081349505872165e-02,3.718761032149078653e-03,4.581679396812522904e-03,4.290529669557602462e-03,3.861310625227248189e-03,4.693078292149407797e-03,3.885820129736847033e-03,4.095166767715987914e-03,3.988043273908828054e-03,3.270690178123728149e-03,3.360735275496802565e-03,3.614912055077808967e-02
1.903807579610083608e-02,1.581713971313098571e-02,1.505971854597127485e-02,1.485736336182685510e-02,8.024040081281179349e-03,1.359549813436844619e-02,1.103557277569973231e-02,1.149523732084998737e-02,1.034071435561010124e-02,1.021397387619531021e-02,9.699902355467113907e-03,8.410925660528230721e-03,7.058901685735311654e-03,6.187750080262960015e-03,3.447851043268455266e-03,3.941662013873832061e-03,3.866145047287358576e-03,3.718761032149078653e-03,3.927669891707678135e-02,3.463104395476996472e-03,3.193295644533241957e-03,2.834328365355724515e-03,3.372577706178394273e-03,2.826530730449381811e-03,2.944372683389737382e-03,2.926434782789126814e-03,2.501709139248090887e-03,2.325011798585440055e-03,2.528801673717108456e-02
2.762872188305682403e-02,1.894330925501886212e-02,2.153279910384016393e-02,2.034296259237456175e-02,1.760731051199782363e-02,1.941164054202278166e-02,1.532920285204841977e-02,1.537448472663778196e-02,1.495455918103285459e-02,1.398734728523599175e-02,1.338139715071399137e-02,9.826609402571741606e-03,8.235403551379399251e-03,8.864616957454227522e-03,4.077933487427042036e-03,4.708063899296124726e-03,4.620827044952958117e-03,4.581679396812522904e-03,3.463104395476996472e-03,5.160209423573516863e-02,3.850907717997198356e-03,3.385286229057590975e-03,4.378700754095414711e-03,3.549286804756926917e-03,3.836901036103396515e-03,3.609842571334073193e-03,3.400472787015869011e-03,3.027706883587103458e-03,3.739369952775565414e-02
2.209604657654246421e-02,1.905376920774517688e-02,1.728011286221796047e-02,1.626227405078848470e-02,8.500803521424642531e-03,1.499037286068612314e-02,1.248223706780760174e-02,1.287630877836575677e-02,1.200120936772695879e-02,1.138070237598988281e-02,1.091380278872861737e-02,9.915985290617839246e-03,8.442401827159273786e-03,7.101389948712014816e-03,3.906009409968659932e-03,4.364758114106067309e-03,4.464954050196971724e-03,4.290529669557602462e-03,3.193295644533241957e-03,3.850907717997198356e-03,4.400621555748310265e-02,3.109164295479473119e-03,3.967168738307732742e-03,3.278374878930114152e-03,3.505633953169949406e-03,3.272188151320137503e-03,2.759731084016319586e-03,2.762111110997684388e-03,2.982738207506280964e-02
2.042451144092325560e-02,1.214594243168194178e-02,1.615988453681503623e-02,1.471231158995254390e-02,6.452705443355083968e-03,1.337472678815992619e-02,1.136088162086612043e-02,1.160190962319417041e-02,1.067234489029192379e-02,1.041152167359424806e-02,9.728908382604544922e-03,9.120084894891902424e-03,7.642026002070553478e-03,6.546806416764918216e-03,3.427635123859862961e-03,3.595228912761351103e-03,4.331080546900008960e-03,3.861310625227248189e-03,2.834328365355724515e-03,3.385286229057590975e-03,3.109164295479473119e-03,4.072978348743695742e-02,3.560829370140432791e-03,3.441739767603532469e-03,3.076984522504455557e-03,2.954478059912243968e-03,2.416466724753526651e-03,3.175914468079582640e-03,2.824057045027415780e-02
2.534014079755015150e-02,2.118333742535754780e-02,1.922734172240918304e-02,1.872125609192954246e-02,1.090148869165705886e-02,1.677559899994360282e-02,1.367021803856819165e-02,1.421410292373789450e-02,1.342244420515132861e-02,1.256898628914572373e-02,1.184737839947540977e-02,1.086108947528635627e-02,9.101779724953839093e-03,8.230226307341052122e-03,4.057645685325328086e-03,4.680674446522360005e-03,4.672277122239963665e-03,4.693078292149407797e-03,3.372577706178394273e-03,4.378700754095414711e-03,3.967168738307732742e-03,3.560829370140432791e-03,4.771390582488078957e-02,3.576549353586375071e-03,3.694522255288056750e-03,3.593611955836518036e-03,3.061948412473910162e-03,3.050310155487036528e-03,3.310516308701740018e-02
1.907011082290130388e-02,1.798360448730334377e-02,1.423335607654248498e-02,1.535411950598666690e-02,9.015620400681939248e-03,1.307747571378865825e-02,1.142829170212993246e-02,1.180920343643209261e-02,1.090828218027998370e-02,1.033720992324359614e-02,9.829651836689537112e-03,9.503598246304372985e-03,7.728499880867600001e-03,7.223031197343776286e-03,3.598395623154437666e-03,4.028941290015757362e-03,3.935839180397929238e-03,3.885820129736847033e-03,2.826530730449381811e-03,3.549286804756926917e-03,3.278374878930114152e-03,3.441739767603532469e-03,3.576549353586375071e-03,4.241296054732660720e-02,2.961196294159891031e-03,3.057638294203560061e-03,2.331620049647010421e-03,2.611709875729665686e-03,2.862637930479410703e-02
2.201432164832270791e-02,1.746844557934179587e-02,1.686536218333421419e-02,1.633753679323756910e-02,1.054465020092327891e-02,1.521832704595081805e-02,1.208539901571188332e-02,1.265860763554733058e-02,1.190844351719492870e-02,1.128438692045328345e-02,1.071191260200934740e-02,8.991150872280452566e-03,7.641143713016925430e-03,7.168124658413776301e-03,3.699570875608376719e-03,4.153705702174054736e-03,4.077548302966360616e-03,4.095166767715987914e-03,2.944372683389737382e-03,3.836901036103396515e-03,3.505633953169949406e-03,3.076984522504455557e-03,3.694522255288056750e-03,2.961196294159891031e-03,4.231158492016261208e-02,3.056005074063944740e-03,2.700396848165353796e-03,2.506261868019435488e-03,2.937355182470463219e-02
2.051700699965816610e-02,1.756632649807563645e-02,1.609936312251354640e-02,1.556508684558671925e-02,7.879727169387572977e-03,1.377850415086005406e-02,1.131462604871845586e-02,1.191188727481962140e-02,1.118020706391173458e-02,1.046698034339612303e-02,9.902490059188279181e-03,9.225025881022572150e-03,7.665158329889783934e-03,6.660582822006032647e-03,3.567914192549940557e-03,3.915853140826878326e-03,4.174735022091871466e-03,3.988043273908828054e-03,2.926434782789126814e-03,3.609842571334073193e-03,3.272188151320137503e-03,2.954478059912243968e-03,3.593611955836518036e-03,3.057638294203560061e-03,3.056005074063944740e-03,3.954559481814338279e-02,2.485996912135857596e-03,2.599835293138936729e-03,2.783244207524478847e-02
2.275036693088687556e-02,1.138808568375830783e-02,1.647951662334366796e-02,1.393473391783593696e-02,1.223089863702517439e-02,1.398220184270857445e-02,1.113733216012096489e-02,1.080439343683131485e-02,1.086068955484255881e-02,1.013615137338691810e-02,9.844131212517677823e-03,6.095619016902271287e-03,5.558273064932508882e-03,5.478310955332684612e-03,2.863845685609444063e-03,2.989410916920724314e-03,3.287810794267277768e-03,3.270690178123728149e-03,2.501709139248090887e-03,3.400472787015869011e-03,2.759731084016319586e-03,2.416466724753526651e-03,3.061948412473910162e-03,2.331620049647010421e-03,2.700396848165353796e-03,2.485996912135857596e-03,3.530048745557642920e-02,2.110351146404388506e-03,2.578117185699823830e-02
1.834509930604935266e-02,8.062447327126055774e-03,1.557766408188476434e-02,1.339642320652088825e-02,6.409537976652278021e-03,1.211162481089460979e-02,1.051168055483276027e-02,9.851976348118390153e-03,9.758184129957093306e-03,9.555277038647513183e-03,8.567235507410132442e-03,6.577267907323819732e-03,6.097950012436379602e-03,6.041173487391927541e-03,2.735321589402880862e-03,3.034817135650641311e-03,4.011863314349950645e-03,3.360735275496802565e-03,2.325011798585440055e-03,3.027706883587103458e-03,2.762111110997684388e-03,3.175914468079582640e-03,3.050310155487036528e-03,2.611709875729665686e-03,2.506261868019435488e-03,2.599835293138936729e-03,2.110351146404388506e-03,3.900131325654037501e-02,2.668776952340461139e-02
2.846833584290122121e-01,1.840085040855054255e-01,1.811250346025505553e-01,1.694965644171435581e-01,1.961290665564295876e-01,1.620407817326878219e-01,1.166056778156817075e-01,1.189779239955398721e-01,1.136488727653387210e-01,9.745871772153059942e-02,9.464645813734387514e-02,8.573884378546596519e-02,6.604558685598910239e-02,7.274463151174453968e-02,3.009096498393594096e-02,3.526909374212101184e-02,3.711204843561299871e-02,3.614912055077808967e-02,2.528801673717108456e-02,3.739369952775565414e-02,2.982738207506280964e-02,2.824057045027415780e-02,3.310516308701740018e-02,2.862637930479410703e-02,2.937355182470463219e-02,2.783244207524478847e-02,2.578117185699823830e-02,2.668776952340461139e-02,5.296794208893484956e-01
