,TP53 (M),FOXA1 (M),SPOP (M),PTEN (M),APC (M),KMT2C (M),KMT2D (M),CDK12 (M),PIK3CA (M),CTNNB1 (M),ATM (M),AR (M),KDM6A (M),BRCA2 (M),JAK1 (M),SPEN (M),RB1 (M),NCOR1 (M),MED12 (M),KMT2A (M),PTPRD (M),PIK3R1 (M),GRIN2A (M),RNF43 (M),ASXL1 (M),FAT1 (M),ASXL2 (M),AKT1 (M),ARID1A (M),BRAF (M),CREBBP (M),MTOR (M),CDKN1B (M),EPHB1 (M),SETD2 (M),NOTCH1 (M),PTPRS (M),CIC (M),NF1 (M),POLE (M),FOXP1 (M),SF3B1 (M),SMARCA4 (M),DOT1L (M),HRAS (M),TBX3 (M),PTCH1 (M),CDH1 (M),EPHA3 (M),RYBP (M),Seeding
17,6.245703878783896e-05,-0.0018877244842533366,-0.002124457480852814,0.0012442641570901158,0.0005722634603843894,-0.0004450899401388904,0.31793063052664894,-0.000686555313385123,0.0007613809170671603,-0.018981393321157076,0.0012990613948752243,-0.000632801579520333,0.0006461381103511558,-0.005260717908568026,1.3029477495826647,-1.82430302716571,-0.0006284119821848325,0.00196652108949526,-0.0014702672709953773,-0.0070060681470843385,-0.00042557004639883926,-0.0028511068794926635,0.15972372911743357,-0.0023721168984326014,0.0003126396048076913,0.00010477971354025227,-0.0011957783140588872,-0.000922860960292232,-0.17873288753701777,0.0005781239924530838,0.045206743306529136,-0.002725407837493525,0.0022178774673612474,-0.0004713743348042233,-0.00024150761798664026,0.0006952633022592537,0.00035133555896000587,0.0007124976429668892,-0.15144043878708804,-0.0010356662196656912,-0.0008700385710313876,-0.00021396616825094714,-0.0016294474459849844,8.559885146809578e-05,-0.0012528633270514837,0.00026695219724918366,0.00012374966344982853,-0.0004469945250148978,-1.87872990924397e-05,-0.0014032117300075955,0.0017652340099586772
18,-0.000319030873659065,0.005892671945620174,-0.0006819661233273787,-0.0014914378977962368,0.5088577456531035,-0.00038712352071184914,0.00036456533221632516,-0.0006970226474086265,-0.0010949164994839015,-0.0010994983936330352,0.0002990494384739336,-0.00015135419550756416,0.0005367750047009737,-0.001866468275129714,-0.0014678896132430308,-9.275299851322857e-06,-2.475461527096823,-8.495591282335293e-05,-0.000508789030267345,0.000216301406050613,0.000628668197268825,-0.0005384912073380011,0.0020389794140293943,0.001375927456358718,0.07591314868402606,-7.622931985380255e-05,-0.0006323944626042336,0.0008263736369923012,0.0027832410700132947,-0.0011317959933498743,-0.0007999278607038715,0.001038456980397471,0.0009654142578728131,-0.0006427717145464991,8.540425435550695e-05,-0.0003014629964484996,0.0009947389804066545,0.001338732014273265,-0.0037883687891255547,0.0002498299872844538,0.00027353590801527147,0.0012536981820667498,-0.0013506100222203062,0.0018054809736250939,0.003592797435805964,-0.0007036240383527584,-0.00014981959404530642,-0.030262024515159684,3.2227546571253414e-05,0.0013515704658152213,0.0005689578884748615
19,0.0017800991634503768,5.491427201933537e-05,-0.00019460575004336128,0.14204536575393995,-0.0038945867630773632,0.12053081314078005,0.10546391034154731,-0.0007782471789135827,-0.0010719143245122768,0.0008261061162141141,0.003109343756417124,0.0012321939024791777,-0.0009599909316815024,-0.001570498994903925,-0.0007331660972565216,0.8075192008604873,-0.0008088392689935861,-2.3640317321014326,-0.0006177338419594955,0.19202924589039097,0.001456979113429676,0.0014592850334252325,0.0007332175074770027,-0.0018218262236087144,0.0420037452865794,0.0006011983684819679,-0.0006760197632588878,-0.0008117574772350272,0.13870045936387457,-0.0021256593030927104,0.0003546905625442373,-0.004599541327426887,-0.0005048619724655369,0.0013192838181761836,0.000996195685606491,0.0019945695754408836,-0.0029014329900430838,-0.00010797563614907453,0.0011122548446046994,0.0005485774011556708,0.005418061191991014,0.00034178153071988697,-0.0008243904308901715,-6.493239546766531e-06,-0.0014680318983938156,-0.0014964728518997215,0.002230565490749806,-0.0008782252995422745,0.002100278876296627,-0.0015248404061418699,0.23572825084818005
20,0.03847927694401312,-0.5284151988648451,0.0013068772811389187,-0.5201645532373766,-0.004256349128472395,-0.591022451895392,-0.6623277047945266,-0.0012557461663423707,0.0017826368005945312,2.2672729957319873,-0.0008102717779485745,6.966446629875513e-05,0.0058094233496993495,-0.0017569973625465496,-0.04088904918374658,-0.46647813475597993,-0.0014927810988977618,-0.0012237522377857104,-1.9143758174591943,-0.0002112912212994333,-0.0011344944211921283,5.066191483259447e-06,-0.0011899135186552502,0.004393947790648252,-0.001964667897191139,0.0011685896474927574,-0.0008118840791061757,0.0023142377928004353,0.08628982674263577,-0.001008644862886455,-0.0017349340266266443,-0.0009240671660394662,-0.001303351722901195,-0.0012554734909501547,0.0004644863203659564,-0.001087445820019186,-0.01825663368645052,-6.107735415999838e-05,-0.019721387542656635,-0.0007662305779453384,-0.0006431923075751688,-0.0006088822392793643,-0.0013027747290290093,-0.0009239080787264682,-0.000812301810240665,-0.0006783590183804312,-0.0007189081089377499,-0.0007421286459753926,-0.0004010802884331949,-0.0008294427267953126,-0.12090926910861889
21,-0.0008122301900928598,0.6656108373453251,0.0007750666759891032,-0.00031617260159124685,0.0006382232737381682,0.1255768458499084,0.451959819109084,-0.0005604469873248109,-0.0002516947774378603,-0.0011736482086131532,-0.00013631873538355417,0.013102991513241943,-0.0005148875265665615,-6.202644155180095e-05,0.437961515490781,0.2803410875853734,-0.001739337836984095,0.2427303255883786,0.00011246315173417439,-2.8029640689496795,0.0010694953980707736,0.001275197866915962,-0.002061099020296038,-0.000663454280789287,-0.0013870162921900753,0.0002454350574499822,0.0017167916033659168,0.0022226094675074607,0.0025886296844474144,-0.00017768338631498495,-0.004401582642140714,-0.0018689716068325639,-0.0012499601443070264,-0.0009507406881569529,-2.4105873375242733e-05,0.08556715588435351,0.0014482857881419659,-0.00019663611007915353,0.034477040578675545,0.3472542988626977,0.0009663431490879893,0.0001428133959562429,-0.0006583492855617939,0.0018618091931540959,-0.0016203361010109886,-0.00048289092641225976,0.000916785812130423,-0.0025440834966478803,0.0021954378965852793,-0.0005392479034825422,0.8959756285051157
22,0.000732671320827402,-0.000606692525998314,-0.00011854934295347022,0.0008020671177095237,-0.06413167632129813,0.33247370081223215,-0.0037877865167126514,0.00043749024570126507,0.0002799827682058877,0.0004705256179625829,-0.0005288986169688397,0.002751280921392874,-0.0009956763651892712,2.902399852683298e-05,0.03336772674490456,0.002863396673838046,-9.222757203048934e-05,0.022279961557207666,-0.0005657903455198805,0.0053180345705815596,-2.5645672470152445,0.0008139207534425535,-0.0003174060985826887,0.0011595547265098502,0.0024384736503534933,0.0028063520755502694,-0.0005479001655678672,-7.790218452354025e-05,0.0008451867297423297,-2.820230792850107e-05,0.6131329995995722,-0.0007808735951764038,-0.000409170558469096,0.0004719099133258367,0.0005194663737820675,-0.001314708903065299,0.0014086324362133096,0.8711379648687868,0.4861760257892165,0.00012546564795520268,0.0005508085670984579,0.0026994938744597952,0.0029259330855940947,-0.0012606593501373155,-0.0014801526584867011,-0.0008394332353312384,0.0029160034066487914,0.000733572095436413,0.003294855593758668,-0.001412106632431216,-0.001169665638897478
23,0.31215552919054396,-0.0014932032763302387,-0.0008419285853862244,-1.724054949789951e-05,0.0006477329908073634,-0.003334834294097889,-0.6512562176303719,-0.0022881001656702813,-0.0012164205813473853,0.005123922184411978,-0.0013963290640420368,-0.0010806896052968779,-0.0007956608573021284,0.004839180753739331,0.0011496645382845202,-0.2780226396726072,-0.0013527397773952512,0.0003403554576982446,1.331864329855319e-05,-7.658340076514262e-05,-7.3833878053829335e-06,-2.659450788503907,-0.0009236123982832373,-0.0005812263062909671,-0.001819291879855399,-0.0015753094824715462,-0.00041832001654803564,-0.0007499731594616178,-0.0017352151109671092,-0.0008305384247879351,8.35380232874757e-05,-0.0003270472793119979,-0.0009519795820922303,0.0005277278025644026,0.00035172050723162554,-0.0008138269376477825,-0.0028349288526396425,-0.0010498373549641979,-1.4633314337999959e-05,0.00025041885593075555,-0.00040537704865362643,-0.0003737382589660137,0.00029547742369878937,-0.0008899968643771935,-0.0006447175671029902,-0.00042856642397610646,-9.961983709882814e-05,-0.0006058302649869134,-0.00042439469286327985,-0.0006572925895879079,0.48452732021554806
24,0.0011383854391299585,0.00044543619672948503,-0.0011421272120849646,2.3083782027632073e-05,-0.0008813866163655168,-0.0016429580312420445,-0.0011093304957146444,-0.00022445985682624536,0.0003505588617529054,-0.0010850901572332949,0.0004615841542323971,-0.0005202018231179401,0.00036298036366576216,-0.001645401040053362,-0.0011852795554146722,0.002187552329701705,0.000994075221406544,-0.00032801019396774735,-0.0005500187259211562,-0.0023099063300138964,-0.0008097139299586591,-0.00047366591936929756,-2.4622732619765997,0.0002808192822522464,0.0022268485196291084,-0.0021254822808768233,0.00028546560891063,-0.0011376553104505216,-0.004510185552045294,0.0019160456824941856,0.002026064019314343,-0.0013782276347463342,0.0019702996137899494,0.0008974617586783358,1.2816001724489984e-05,0.0010521542162198123,-0.004834447875489915,-0.0002231000367727503,-0.0014699609332264204,9.496165958584678e-05,0.00028551613881159116,-0.00048061029087364686,-0.0002885051219624679,-0.0014979728068735029,-0.0009676241298568562,-0.0006382595385082729,-0.0004177816444396809,0.000633927286954563,-0.00017487084768787935,-0.000917387608340674,-0.0009726507637960407
25,-0.02603286325822941,-0.0002750214657746678,-0.0015917457949509094,0.0021234650541467454,-0.0016460200076454413,-1.4147535852447064e-05,0.8340891114476984,-0.00016080560538888654,-0.0006241105538035347,-0.0002216136054443334,0.0014231701788478476,-3.2030832776904704e-05,0.0005461730341236263,0.0032099978326086145,-0.0011184953167134861,0.003238005606802009,0.0013145937165882163,-0.0013246365731713649,0.00043888781852066574,0.0007276330301763005,-0.00022296750683751181,0.00016799795266786996,0.0006241695243341705,-2.5577547981891184,0.007210566752162416,0.5925654404048857,-0.0006415083488040326,0.0007542809827949698,-0.00042602493731961504,0.0002619164229024167,0.6937332914563321,0.05481395256601815,0.00020473798749711847,-0.00026292075367989837,0.00029590962681583656,1.4689928869081011e-05,0.004096978914029368,0.00016313260509145459,0.015692730623579374,-0.00026997070947643254,-0.0007017371134819,-0.0004561772277506005,1.27227922246483e-05,0.0018704677886221296,0.0009995171712147114,0.002756995714494694,-0.002976259741689067,0.00031439600930688994,-0.0015403316118986318,0.0007610435717521446,0.001535417948774417
26,-0.0008882789735556562,-0.0010395636722844834,-0.0016387959646531561,8.972958662221866e-05,-0.002042764164001088,0.3778706936531071,0.1495847254327871,-0.00014089094463534045,-0.0021294072267511615,-0.000958371143008781,2.6144309923750996e-05,0.002014164237147938,0.0003423757174344016,-0.00030328909713151685,-0.14187601815006953,0.00035722423889693675,0.0012741607830800725,0.0022604693008643076,-0.00048355257085904856,0.0013934280979373446,0.00032951811431930483,-0.0004285805734615384,0.002052298817130543,0.0031532099224640896,-2.575993392230442,0.0007727096092003837,-0.00046309740514445486,-0.0011851301871759015,0.001183671036381868,0.00021278795117405302,0.007402083284780392,0.001448260951378005,-0.00011728878469416534,0.0005589469538165305,-0.0008925119969436721,0.0017932925155849852,0.003023013873609072,0.0027173980914961928,-0.0007452504850285523,0.0008003588211138273,0.0003136653104330802,0.0014548063002180198,0.0003806622434563343,0.0007497909849620792,0.0010098397773995,0.0005181369918141512,-0.0007500325778198059,0.0005843872882478675,-0.000842088309086607,0.0007368689836406344,0.0017402065737830781
27,-0.015364664538045324,0.0019677463361738416,-3.3266139946552796e-05,0.06148436227113969,-0.0002824628625298387,0.17384793722009673,0.831432211706013,-0.0002605713538446589,0.0007269659485974749,-0.0005220024921720275,-6.223393501599093e-05,0.0010747841222189278,0.0005372804281367099,-0.002658541564550622,0.01836381444763354,0.001523810799771463,-0.00011605932878459701,0.0016671593579935758,0.0005234371159652887,0.000993513568434567,0.0008544601729660306,-0.0011658936342737228,-0.00101954755451525,0.6866488745671561,0.00102092598651838,-2.580648823106979,-0.0006062215599804408,-0.0010083112152238613,0.417609686035586,0.0007428329894633144,0.0021143757058451366,-0.003409864754998263,-0.0014501045699548464,-0.0016180744594904174,0.0009374372279611089,0.0010217213415862716,0.22048435523679377,-0.0003395381877133937,0.03849480177770902,-0.002234976512775461,0.000886959414874229,-0.0004609726717295676,-0.00015413199803491074,0.00023234876709056306,0.000900464649400939,-0.00013286986912319017,0.002040266565258209,0.0005263606766016286,0.0011995559336986307,0.0007984198763472022,-0.1826059920409769
28,-0.22856370996406242,-0.0010540386964081792,-0.0017084637332938778,-0.0031060671019067813,0.00042473703655150397,-0.0010477510725000498,-0.23254187941871005,-0.0006091181476905836,0.002508738739017424,-0.001018378172965254,0.0005514727842395442,-0.001072300522402205,-0.0006889254178436078,0.0013151200612438276,-0.22248699475820793,-0.35012744520863603,-0.001494778740882139,-0.0018604725071734622,-0.000432981095271831,0.0011082169151329117,-0.0007799986232132093,-0.0004373401991744809,0.0001765846997793308,-0.002835955303946975,-0.002196724834675579,-0.0023625277951854814,-2.3923339943934145,-0.0009133392467068268,-0.0023416227420846834,-0.0007935071453076154,-0.00022387393125609782,-0.001733997537564107,0.003121810203914894,-0.0005076610518701923,0.001222928627733728,0.00260480985939692,0.0007153007128158888,-0.001013949555415394,-0.000569382364880908,0.009873490549054658,-0.0005092598981057421,-0.00045472315279104395,-0.0008306798567750098,0.00157213531641379,0.00029262048942153916,-0.0004641210386072339,-0.0012726880750434718,-0.0007101988928123093,0.00017813084443295008,-0.0006787823743409847,-0.0025293973923667225
29,-0.0008525667361544687,-0.0025324968629726052,-0.0008729950919895825,-0.00334315249005319,0.0005537276395185949,-0.0020198698330508363,-0.004300428651307786,-6.505889745880741e-05,0.0002478668453098432,0.19480215955536842,0.0006780826781635781,-0.0007782483988971313,0.0006595387611602267,0.0002542063100066009,-0.003251527005622034,-0.0006734364491652506,0.00045335752847373877,-0.0019253259135302014,0.0005427167102698845,0.0004776193091312425,-0.0003723019234689936,-0.0005179481357667129,-0.0010818549062777947,-0.0006445409908019864,-0.003005075855300812,-0.0019870257961993078,-0.0004445882592721315,-2.5440883050139993,-0.001596248535010794,-0.0009252258867720654,-0.0009427868161181426,0.0006161063750619796,0.001550202204730833,-0.00060245942697222,-0.0007913971078876292,0.0007333611158214301,0.00013754196882614055,-0.0014671832033879887,-0.00020635834707447638,-0.0009355889539565539,0.00029328374644506784,-0.00046350135192521494,-0.0013132489989361171,0.01711145658330412,-0.0008498540458983924,-0.0006368940412204987,0.0005706657924011042,-0.0008558512838431813,-0.0007179997767497953,-0.0008027035691175167,-0.0002634685305218867
30,-0.008943470264454337,0.006101050380873375,-0.002985952799213447,0.007553795003781813,0.0001481598565956094,1.381827265744501,0.1219052321694997,-0.0004921555501388494,-0.000950309037552534,-0.00019997335367629476,8.66860990901351e-05,0.0013505613578181953,6.355811624223016e-05,0.0020603842821618123,0.0013452122847401522,0.0003250242427171459,0.007185076665561992,0.5001971787647994,0.0010872912233272191,0.13522541722011786,0.000829771034355807,-0.00040003708605664565,-0.0029332056178049517,0.00035173383626076725,0.002496282143515433,0.30643787873719136,-0.0003952752450573915,-0.00039426408345671617,-2.855678850187138,-0.0017144576056365487,-0.004403635737788165,0.000762850752288119,0.001079276313816303,0.001926919112337626,-0.00011391905340081527,-0.001277244446521037,0.0687935370652906,7.443892751455925e-05,0.12054804473103657,0.0009256203139282896,1.4167999401434536e-05,0.0007779168893079165,-0.0003935763256497204,0.0024142589552438136,0.0012301718739202456,-0.00011374798882073278,0.00786717765869426,0.0007245132266574685,0.0015334351128989613,0.0007268583526968091,0.0013948904460423148
31,0.0026004004511730803,0.0033639579913146405,0.0028615419744780286,-0.3134504124032368,0.00048471624179790066,-0.0045679585584935765,0.00427877158009935,0.0008211563672509143,-0.0009521289485095927,-0.0013113635054341553,-0.0019344442599105458,-0.0005329685562064138,0.0011994544233012343,-0.0020217681715893354,-0.00039929198678988914,-0.0015784205727032911,-0.002498431556110167,-0.005610419956191718,-0.0005789134460490251,-0.0003844798214628199,-0.0006653298387515275,-0.0006402187513044009,0.020049338010166215,-0.0010677002216862486,-0.002317103254383799,-0.0010646020047527262,-0.0006104552997980723,-0.0012682648232742485,0.002317683637544134,-2.264637273113779,0.004572314521274401,2.6228550496220542e-05,-0.001479478692161979,-0.0007413273578136827,-0.0010083535141984024,-0.0004928544498450994,-0.0009847578659935047,-0.0006610836931567235,-0.006656605019999208,-0.0010566991288698667,0.00035621911238696016,0.0005016587270643937,-0.00013836315830813094,-0.0017029977963088656,-0.0011702492138099005,0.00037681438336975505,0.0017971942119610618,-0.00018928107522403617,-0.0008078404405438317,-0.0010200055651202761,-0.000912187318230681
32,0.024015022408344827,-0.0025090923036643273,-0.00023203671395013634,0.0019123287286585315,-0.0007226609104896754,-0.0666309164731866,0.00027409818404064467,0.001364596079219088,-0.0013251883894732927,-0.0003974586823902908,-0.0003233847004461112,-0.0005324644293530965,0.00041575008748702044,-0.0007166797105824051,0.0006111866014794756,0.0008065261602042046,-0.001240502173893312,-0.00084309223974062,0.0005712328901626953,-0.0012193558156963985,0.004055320297548257,0.0001357107861982648,0.0012419592971593047,-9.930738730004368e-06,0.0020042145285831463,-0.00032637064971519113,-1.1139427113161966e-06,-4.439594076747279e-05,-0.005816267845026429,0.0014988825310859669,-2.4366466136227394,-0.0008549350373077426,-0.0013630035537642716,-0.00011192344073257705,-0.00011958420423908598,-0.0013224186681722841,-0.027655035324170206,0.0018746680601384798,-0.0006201041585168191,-0.0001505399327078085,4.508696911730676e-05,-0.0004976383831114231,-5.7962250946103224e-05,-0.0007716098250240253,-0.0009463384398703409,-0.0007327851320346644,7.010041692875066e-07,0.00014589652685372098,-0.00024791687269760563,-0.0008739381628467411,0.001518444280574815
33,0.0012853698764629592,-0.00042070233971533286,-0.0003995413608373651,0.0009351606785549455,0.001449115125603403,0.007943276142558561,0.786506653687241,0.00011638941146152036,0.0020063255378534517,0.00010434720230262726,-0.002787178351578919,-0.0012755576439105532,-0.0005182986585412523,-0.00042414282084750343,0.0012948201480387687,-0.0013242165246800475,0.0018451849468598205,-0.0036012265568163507,-0.0004885567902927798,0.0004395294396558838,-0.0015603254481950965,0.0004994612304016338,-0.0007795403113014052,0.4652347796997229,0.0019100527223529042,0.0012658260568793995,-0.0006329356584984071,0.0020896083989412674,2.6975263954489537e-05,0.0007755689715778926,0.0002500659762674717,-2.7754126657913103,0.0016127956027004765,8.608052592681856e-05,-0.0015799905638928839,0.0011319214322105108,0.7204857186644424,0.0005551364837172868,-5.1106996330431875e-06,-0.00040581519699871423,-0.001446785372157112,-0.0002973407602837857,0.11946265885713582,0.0004110750363214647,0.001437364102567924,0.004484163106178901,0.001137117996622966,0.001115712199649436,-0.0021395077111305964,0.0011625782484608323,-0.0009883423943318345
